
episode,successRate,timeRemaining,agentSuccessCount
27,S,4989,0
8,S,4953,0
42,S,4949,0
43,S,4998,0
9,S,4952,0
34,S,4941,0
43,S,4897,0
35,S,4984,0
44,S,4945,0
10,S,4972,0
36,S,4975,0
33,S,4828,0
45,S,4975,0
11,S,4980,0
46,S,4994,0
28,S,4895,0
44,S,4940,0
29,S,4983,0
34,S,4794,2
30,S,4980,0
25,S,4204,2
34,S,4945,0
31,S,4981,0
12,S,4933,0
45,S,4933,0
37,S,4905,0
46,S,4986,0
14,S,4750,0
35,S,4923,0
36,S,4959,0
47,S,4836,0
47,S,4928,0
13,S,4894,0
14,S,4998,0
48,S,4991,0
48,S,4974,0
15,S,4901,0
26,S,4828,0
15,S,4948,0
35,S,4810,0
16,S,4975,0
27,S,4934,0
36,S,4926,0
37,S,4985,0
49,S,4825,2
38,S,4955,0
39,S,4993,0
16,S,4823,2
49,S,4816,0
37,S,4762,0
50,S,4987,0
38,S,4986,2
51,S,4987,0
40,S,4961,0
50,S,4924,0
41,S,4985,0
17,S,4930,0
39,S,4947,0
42,S,4978,0
28,S,4825,0
43,S,4992,0
44,S,4984,0
17,S,4771,0
18,S,4996,0
45,S,4992,0
52,S,4909,0
32,S,4563,0
18,S,4947,0
19,S,4989,0
19,S,4966,0
46,S,4964,0
53,S,4975,0
20,S,4987,0
54,S,4995,0
29,S,4925,0
51,S,4883,0
33,S,4954,0
47,S,4975,0
21,S,4977,0
20,S,4966,0
30,S,4973,0
21,S,4985,0
22,S,4975,0
48,S,4970,0
52,S,4963,0
22,S,4984,0
31,S,4969,0
40,S,4860,0
34,S,4944,0
53,S,4968,0
41,S,4981,0
32,S,4973,0
35,S,4967,0
23,S,4947,0
33,S,4974,0
24,S,4989,0
55,S,4878,0
56,S,4995,0
36,S,4976,0
42,S,4954,0
57,S,4996,0
49,S,4915,0
38,S,4421,2
25,S,4973,0
37,S,4979,0
39,S,4978,0
34,S,4958,0
38,S,4985,0
40,S,4983,0
58,S,4955,0
39,S,4985,0
59,S,4994,0
26,S,4954,0
35,S,4962,0
60,S,4977,0
41,S,4969,0
23,S,4839,0
27,S,4982,0
50,S,4923,0
43,S,4920,0
61,S,4993,0
36,S,4981,0
51,S,4970,0
62,S,4969,0
40,S,4936,0
54,S,4827,0
42,S,4946,0
37,S,4954,0
43,S,4996,0
52,S,4974,0
53,S,4993,0
55,S,4972,0
54,S,4984,0
28,S,4919,0
41,S,4951,0
63,S,4944,0
42,S,4995,0
56,S,4983,0
24,S,4898,0
64,S,4986,0
65,S,4996,0
55,S,4972,0
25,S,4978,0
44,S,4923,0
38,S,4920,0
26,S,4986,0
57,S,4955,0
56,S,4960,0
66,S,4952,0
57,S,4992,0
45,S,4970,0
58,S,4989,0
59,S,4997,0
27,S,4966,0
39,S,4960,0
46,S,4989,0
40,S,4994,0
67,S,4970,0
44,S,4808,0
60,S,4969,0
28,S,4964,0
41,S,4954,0
58,S,4911,0
47,S,4947,0
45,S,4959,0
48,S,4990,0
42,S,4981,0
61,S,4958,0
29,S,4963,0
46,S,4986,0
68,S,4916,0
62,S,4974,0
59,S,4953,0
29,S,4805,2
43,S,4954,0
30,S,4953,0
31,S,4984,0
60,S,4962,0
47,S,4928,0
61,S,4983,0
63,S,4937,0
62,S,4992,0
30,S,4929,0
44,S,4927,0
48,S,4951,0
63,S,4966,0
64,S,4997,0
43,S,4715,0
49,S,4861,0
31,S,4970,0
69,S,4888,0
32,S,4989,0
50,S,4980,0
65,S,4970,0
64,S,4930,0
70,S,4977,0
33,S,4972,0
34,S,4986,0
45,S,4927,0
51,S,4958,0
35,S,4992,0
52,S,4985,0
46,S,4980,0
44,S,4911,0
36,S,4974,0
49,S,4901,0
53,S,4979,0
66,S,4924,0
67,S,4992,0
71,S,4914,0
50,S,4969,0
47,S,4951,0
68,S,4964,0
37,S,4940,0
65,S,4876,0
48,S,4977,0
38,S,4991,0
49,S,4991,0
69,S,4984,0
50,S,4987,0
72,S,4926,0
51,S,4928,0
32,S,4728,2
52,S,4982,0
53,S,4993,0
66,S,4926,0
54,S,4863,0
67,S,4983,0
55,S,4990,0
70,S,4913,0
45,S,4836,0
56,S,4993,0
54,S,4961,0
55,S,4988,0
73,S,4914,0
57,S,4965,0
56,S,4981,0
57,S,4994,0
74,S,4978,0
71,S,4950,0
75,S,4994,0
72,S,4995,0
76,S,4990,0
58,S,4979,0
51,S,4855,0
46,S,4928,0
73,S,4972,0
52,S,4979,0
47,S,4983,0
68,S,4897,0
53,S,4993,0
48,S,4990,0
59,S,4965,0
49,S,4996,0
77,S,4953,0
74,S,4972,0
54,S,4971,0
33,S,4818,0
50,S,4953,0
34,S,4978,0
69,S,4933,0
55,S,4954,0
51,S,4966,0
35,S,4965,0
58,S,4843,0
70,S,4965,0
52,S,4982,0
36,S,4987,0
56,S,4958,0
37,S,4986,0
60,S,4882,0
75,S,4885,0
59,S,4963,0
71,S,4965,0
53,S,4971,0
54,S,4998,0
72,S,4986,0
61,S,4965,0
55,S,4972,0
57,S,4943,0
58,S,4992,0
38,S,4930,0
59,S,4983,0
39,S,4986,0
76,S,4920,0
56,S,4955,0
73,S,4938,0
40,S,4995,0
57,S,4985,0
41,S,4982,0
42,S,4984,0
60,S,4950,0
43,S,4995,0
78,S,4759,0
44,S,4995,0
45,S,4994,0
61,S,4987,0
77,S,4944,0
62,S,4893,0
79,S,4986,0
62,S,4979,0
78,S,4968,2
79,S,4996,0
63,S,4979,0
46,S,4956,0
39,S,4504,0
47,S,4988,0
80,S,4949,0
64,S,4981,0
63,S,4941,0
80,S,4970,2
58,S,4890,0
64,S,4980,0
81,S,4980,0
48,S,4963,0
65,S,4989,0
81,S,4963,0
65,S,4964,0
59,S,4977,0
82,S,4986,0
40,S,4934,0
66,S,4984,0
60,S,4984,0
83,S,4976,0
84,S,4984,0
67,S,4966,0
82,S,4945,0
66,S,4946,0
85,S,4976,0
60,S,4702,0
41,S,4938,0
68,S,4968,0
86,S,4986,0
61,S,4988,0
67,S,4969,0
69,S,4993,0
68,S,4992,0
42,S,4979,0
43,S,4994,0
87,S,4981,0
88,S,4993,0
61,S,4905,0
70,S,4972,0
62,S,4995,0
83,S,4936,0
44,S,4977,0
62,S,4958,0
63,S,4993,0
69,S,4957,0
74,S,4714,0
84,S,4978,0
75,S,4993,0
63,S,4964,0
64,S,4979,0
71,S,4953,0
89,S,4942,0
49,S,4824,0
65,S,4980,0
72,S,4984,0
50,S,4994,0
51,S,4991,0
90,S,4980,0
73,S,4989,0
45,S,4934,2
70,S,4945,0
91,S,4990,0
76,S,4946,0
64,S,4950,0
46,S,4988,0
52,S,4982,0
85,S,4933,0
66,S,4968,0
77,S,4987,0
74,S,4976,0
65,S,4983,0
78,S,4992,0
47,S,4980,0
53,S,4979,0
79,S,4995,0
71,S,4961,0
67,S,4977,0
75,S,4982,0
66,S,4987,0
76,S,4988,0
67,S,4988,0
92,S,4954,0
80,S,4980,0
68,S,4972,0
48,S,4962,0
93,S,4974,0
69,S,4985,0
81,S,4969,0
49,S,4984,0
77,S,4961,0
68,S,4954,0
50,S,4986,0
69,S,4988,0
70,S,4968,0
82,S,4966,0
70,S,4990,0
78,S,4961,0
71,S,4991,0
86,S,4883,0
51,S,4965,0
54,S,4897,0
71,S,4975,0
79,S,4989,0
72,S,4899,0
72,S,4976,0
80,S,4978,0
72,S,4972,0
73,S,4986,0
94,S,4910,0
55,S,4965,0
73,S,4994,0
73,S,4965,0
81,S,4983,0
74,S,4993,0
82,S,4989,0
87,S,4938,0
75,S,4986,0
52,S,4941,0
74,S,4974,0
53,S,4992,0
74,S,4968,0
88,S,4980,0
83,S,4975,0
75,S,4972,0
54,S,4975,0
76,S,4962,0
89,S,4980,0
56,S,4934,0
57,S,4994,0
75,S,4958,0
76,S,4967,0
76,S,4991,0
77,S,4974,0
90,S,4958,0
77,S,4971,0
78,S,4972,0
58,S,4952,0
78,S,4983,0
59,S,4988,0
79,S,4981,0
91,S,4961,0
80,S,4972,0
84,S,4881,0
79,S,4961,0
92,S,4974,0
83,S,4777,0
77,S,4914,0
78,S,4987,0
85,S,4976,0
60,S,4945,0
81,S,4969,0
80,S,4970,0
93,S,4968,0
81,S,4994,0
84,S,4964,0
61,S,4976,0
62,S,4995,0
63,S,4998,0
86,S,4968,0
79,S,4966,0
87,S,4996,0
82,S,4981,0
80,S,4982,0
83,S,4982,0
64,S,4977,0
65,S,4986,0
55,S,4797,2
56,S,4993,0
57,S,4998,0
95,S,4730,0
82,S,4923,0
88,S,4946,0
58,S,4988,0
66,S,4974,0
59,S,4992,0
94,S,4909,0
60,S,4996,0
84,S,4944,0
89,S,4979,0
85,S,4908,0
96,S,4954,0
61,S,4975,0
85,S,4980,0
83,S,4949,0
81,S,4909,0
62,S,4987,0
90,S,4954,0
67,S,4937,0
91,S,4993,0
82,S,4976,0
68,S,4988,0
63,S,4966,0
86,S,4948,2
83,S,4978,0
92,S,4972,0
69,S,4972,0
84,S,4985,0
87,S,4967,0
84,S,4915,2
95,S,4884,0
86,S,4883,0
64,S,4948,0
97,S,4897,0
93,S,4961,0
87,S,4990,0
88,S,4971,0
70,S,4946,0
65,S,4970,0
94,S,4970,0
85,S,4941,0
71,S,4986,0
88,S,4961,0
66,S,4972,0
95,S,4971,0
86,S,4971,0
72,S,4974,0
96,S,4996,0
89,S,4945,0
89,S,4973,0
67,S,4978,0
90,S,4984,0
97,S,4974,0
98,S,4899,0
91,S,4982,0
73,S,4956,0
92,S,4994,0
90,S,4961,0
98,S,4970,0
96,S,4866,0
93,S,4977,0
99,S,4976,0
91,S,4958,0
97,S,4968,0
87,S,4901,0
74,S,4937,0
100,S,4968,0
88,S,4979,0
99,S,4915,0
92,S,4963,0
75,S,4972,0
101,S,4976,0
76,S,4996,0
93,S,4989,0
94,S,4926,0
98,S,4948,0
95,S,4996,0
102,S,4986,0
77,S,4982,0
89,S,4959,0
68,S,4836,0
78,S,4972,0
85,S,4725,0
79,S,4980,0
96,S,4943,0
94,S,4932,0
103,S,4942,0
80,S,4990,0
69,S,4963,2
81,S,4989,0
82,S,4991,0
95,S,4965,0
100,S,4875,0
83,S,4977,0
70,S,4948,0
71,S,4995,0
84,S,4976,0
72,S,4992,0
104,S,4922,0
97,S,4906,0
73,S,4981,0
90,S,4856,0
98,S,4995,0
85,S,4964,0
96,S,4924,0
105,S,4964,0
97,S,4995,0
99,S,4971,0
86,S,4860,0
98,S,4980,0
101,S,4876,0
100,S,4955,0
106,S,4943,0
86,S,4934,0
87,S,4956,0
87,S,4995,0
99,S,4954,0
88,S,4992,0
99,S,4753,0
88,S,4983,0
101,S,4973,0
107,S,4961,0
91,S,4883,0
102,S,4931,0
89,S,4954,0
108,S,4962,0
109,S,4995,0
90,S,4986,0
100,S,4922,0
91,S,4994,0
89,S,4922,0
102,S,4930,0
92,S,4989,0
92,S,4933,0
101,S,4980,0
93,S,4983,0
102,S,4988,0
103,S,4960,0
94,S,4969,0
100,S,4853,0
103,S,4961,0
110,S,4914,0
104,S,4991,0
101,S,4989,0
103,S,4889,0
111,S,4992,0
74,S,4732,0
104,S,4941,0
90,S,4888,0
95,S,4939,0
93,S,4885,0
75,S,4964,0
105,S,4927,0
76,S,4980,0
96,S,4962,0
91,S,4944,0
105,S,4931,0
77,S,4976,0
92,S,4985,0
94,S,4947,0
97,S,4974,0
93,S,4987,0
78,S,4972,0
106,S,4936,0
94,S,4981,0
79,S,4988,0
102,S,4853,0
80,S,4990,0
95,S,4982,0
112,S,4850,0
95,S,4942,0
98,S,4941,0
107,S,4961,0
103,S,4968,0
106,S,4913,0
96,S,4973,0
113,S,4970,0
81,S,4961,0
82,S,4993,0
83,S,4994,0
97,S,4977,0
104,S,4777,0
84,S,4974,0
99,S,4936,0
104,S,4950,0
105,S,4993,0
107,S,4930,0
108,S,4922,0
114,S,4932,0
98,S,4949,0
108,S,4995,0
105,S,4967,0
100,S,4966,0
85,S,4964,0
86,S,4987,0
99,S,4973,0
101,S,4977,0
87,S,4989,0
96,S,4869,0
102,S,4991,0
97,S,4995,0
109,S,4950,0
100,S,4970,0
106,S,4925,0
88,S,4975,0
109,S,4927,0
89,S,4983,0
103,S,4959,0
107,S,4972,0
101,S,4954,0
90,S,4961,0
115,S,4875,0
104,S,4956,0
91,S,4974,0
110,S,4906,0
105,S,4975,0
110,S,4919,0
92,S,4971,0
98,S,4873,0
116,S,4947,0
111,S,4971,0
106,S,4958,0
102,S,4903,0
107,S,4982,0
99,S,4960,0
93,S,4946,0
112,S,4953,0
106,S,4773,0
94,S,4986,0
111,S,4906,0
117,S,4938,0
103,S,4952,0
95,S,4982,0
108,S,4941,0
112,S,4963,0
96,S,4968,0
107,S,4939,0
104,S,4946,0
118,S,4937,0
100,S,4907,0
109,S,4961,0
113,S,4952,0
110,S,4983,0
113,S,4903,0
97,S,4958,0
119,S,4972,0
101,S,4970,0
108,S,4748,0
108,S,4942,0
111,S,4975,0
98,S,4974,0
114,S,4965,0
109,S,4974,0
109,S,4949,0
105,S,4912,0
102,S,4941,0
120,S,4931,0
114,S,4917,0
110,S,4964,0
111,S,4971,0
110,S,4929,0
103,S,4921,0
106,S,4909,0
111,S,4978,0
107,S,4995,0
99,S,4867,0
100,S,4993,0
112,S,4832,2
112,S,4964,0
112,S,4914,0
115,S,4881,0
104,S,4944,0
115,S,4828,2
116,S,4995,0
113,S,4985,0
101,S,4947,0
113,S,4958,0
121,S,4839,0
113,S,4944,0
108,S,4910,0
105,S,4935,0
114,S,4969,0
114,S,4935,0
109,S,4952,0
117,S,4873,0
114,S,4894,0
106,S,4919,0
107,S,4975,0
115,S,4904,0
110,S,4914,0
108,S,4988,0
115,S,4882,0
115,S,4932,0
116,S,4964,0
111,S,4963,0
122,S,4808,0
116,S,4771,0
116,S,4931,0
116,S,4905,0
117,S,4941,0
117,S,4831,0
112,S,4818,0
118,S,4961,0
117,S,4875,0
118,S,4710,0
117,S,4793,0
109,S,4745,0
113,S,4922,0
118,S,4943,0
119,S,4919,0
110,S,4935,0
118,S,4830,0
118,S,4912,0
114,S,4947,0
119,S,4868,0
102,S,4458,0
120,S,4991,0
115,S,4958,0
119,S,4907,0
119,S,4905,0
120,S,4994,0
120,S,4978,0
121,S,4937,0
103,S,4928,0
104,S,4977,0
121,S,4932,0
105,S,4983,0
120,S,4823,0
106,S,4991,0
121,S,4914,0
122,S,4916,0
122,S,4958,0
107,S,4964,0
116,S,4834,2
123,S,4943,0
119,S,4732,0
111,S,4731,0
108,S,4937,0
121,S,4893,0
123,S,4441,2
122,S,4880,0
120,S,4948,0
117,S,4885,0
109,S,4911,0
124,S,4912,0
124,S,4885,0
123,S,4823,0
123,S,4924,0
110,S,4980,0
122,S,4866,0
112,S,4848,0
125,S,4952,0
124,S,4944,0
124,S,4932,0
126,S,4967,0
111,S,4916,0
125,S,4893,0
127,S,4982,0
121,S,4831,0
118,S,4847,0
128,S,4955,0
125,S,4877,0
122,S,4898,0
119,S,4901,0
113,S,4812,0
129,S,4913,0
120,S,4973,0
125,S,4781,2
126,S,4807,0
112,S,4785,0
126,S,4876,0
121,S,4929,0
130,S,4903,0
123,S,4881,0
127,S,4955,0
127,S,4983,0
114,S,4865,0
131,S,4965,0
113,S,4937,0
124,S,4955,0
128,S,4956,0
126,S,4900,0
128,S,4919,0
129,S,4928,0
115,S,4912,0
129,S,4964,0
127,S,4912,0
114,S,4872,0
128,S,4966,0
130,S,4915,0
130,S,4909,0
129,S,4954,0
125,S,4818,0
115,S,4923,0
116,S,4863,0
117,S,4996,0
131,S,4946,0
126,S,4956,0
132,S,4758,0
127,S,4976,0
133,S,4973,0
131,S,4882,0
118,S,4931,0
130,S,4885,0
134,S,4965,0
132,S,4944,0
135,S,4954,0
123,S,4315,2
128,S,4906,0
119,S,4937,0
132,S,4856,0
120,S,4984,0
131,S,4910,0
124,S,4941,0
116,S,4796,0
133,S,4935,0
129,S,4935,0
117,S,4981,0
136,S,4913,0
134,S,4966,0
121,S,4925,0
132,S,4924,0
130,S,4951,0
122,S,4977,0
118,S,4899,0
119,S,4991,0
123,S,4926,0
131,S,4917,0
133,S,4890,0
135,S,4871,0
120,S,4962,0
136,S,4938,0
132,S,4912,0
137,S,4788,0
133,S,4697,0
125,S,4735,2
122,S,4272,0
134,S,4885,0
126,S,4973,0
127,S,4963,0
138,S,4904,0
135,S,4929,0
128,S,4970,0
133,S,4863,0
134,S,4899,0
137,S,4848,0
139,S,4922,0
121,S,4735,0
138,S,4940,0
136,S,4901,0
122,S,4978,0
135,S,4907,0
123,S,4984,0
134,S,4884,0
140,S,4929,0
129,S,4869,0
137,S,4933,0
135,S,4965,0
123,S,4746,0
139,S,4910,0
141,S,4945,0
140,S,4979,0
136,S,4868,0
130,S,4880,0
136,S,4905,0
131,S,4984,0
142,S,4901,0
141,S,4909,0
124,S,4876,0
137,S,4937,0
132,S,4967,0
137,S,4914,0
124,S,4417,0
138,S,4925,0
125,S,4921,0
133,S,4910,0
138,S,4767,2
134,S,4966,0
124,S,4688,0
143,S,4840,0
139,S,4917,0
125,S,4903,0
142,S,4820,0
135,S,4959,0
138,S,4853,0
126,S,4883,0
126,S,4946,0
125,S,4898,0
140,S,4922,0
127,S,4935,0
143,S,4891,0
127,S,4929,0
136,S,4875,0
126,S,4924,0
139,S,4736,2
127,S,4937,0
141,S,4862,0
128,S,4870,0
142,S,4952,0
140,S,4882,0
128,S,4772,2
129,S,4910,0
139,S,4675,2
137,S,4747,0
143,S,4872,0
144,S,4721,2
140,S,4960,0
138,S,4970,0
145,S,4975,0
130,S,4921,0
146,S,4980,0
141,S,4855,0
128,S,4716,2
144,S,4888,0
142,S,4891,0
145,S,4877,0
147,S,4797,2
131,S,4764,0
129,S,4828,0
148,S,4972,0
141,S,4718,2
129,S,4625,0
130,S,4941,0
146,S,4854,0
131,S,4946,0
139,S,4634,0
132,S,4878,0
130,S,4905,0
140,S,4972,0
144,S,4168,2
143,S,4719,2
132,S,4920,0
131,S,4928,0
141,S,4932,0
133,S,4884,0
145,S,4906,0
133,S,4930,0
134,S,4936,0
146,S,4920,0
147,S,4776,0
132,S,4868,0
134,S,4913,0
142,S,4848,0
135,S,4930,0
144,S,4792,2
149,S,4600,0
148,S,4911,0
135,S,4925,0
145,S,4965,0
142,S,4570,2
147,S,4861,0
150,S,4920,0
136,S,4875,0
151,S,4982,0
143,S,4837,0
149,S,4877,0
148,S,4915,0
146,S,4871,0
149,S,4985,0
147,S,4966,0
152,S,4866,0
136,S,4785,0
144,S,4881,0
150,S,4867,0
137,S,4933,0
153,S,4917,0
137,S,4752,0
145,S,4903,0
143,S,4695,2
148,S,4828,0
154,S,4943,0
151,S,4881,0
133,S,4528,0
138,S,4926,0
138,S,4887,0
139,S,4976,0
155,S,4935,0
152,S,4928,0
150,S,4687,2
156,S,4957,0
134,S,4919,0
146,S,4853,0
135,S,4937,0
147,S,4933,0
139,S,4852,0
149,S,4771,0
148,S,4964,0
140,S,4967,0
153,S,4852,0
157,S,4872,0
140,S,4811,0
144,S,4716,0
149,S,4959,0
154,S,4963,0
151,S,4825,0
145,S,4977,0
136,S,4893,0
141,S,4912,0
150,S,4900,0
141,S,4916,0
150,S,4894,0
152,S,4874,0
137,S,4880,0
151,S,4960,0
142,S,4901,0
146,S,4859,0
155,S,4838,0
138,S,4931,0
156,S,4950,0
158,S,4743,0
152,S,4908,0
151,S,4816,0
147,S,4902,0
139,S,4953,0
142,S,4819,0
157,S,4919,0
143,S,4787,0
140,S,4891,0
159,S,4858,0
153,S,4806,0
141,S,4931,0
148,S,4797,0
144,S,4873,0
160,S,4883,0
158,S,4790,0
149,S,4939,0
152,S,4717,2
153,S,4961,0
142,S,4872,0
159,S,4952,0
153,S,4572,0
161,S,4923,0
154,S,4970,0
145,S,4879,0
143,S,4937,0
160,S,4925,0
161,S,4979,0
146,S,4916,0
143,S,4559,2
155,S,4895,0
162,S,4923,0
156,S,4913,0
154,S,4639,0
147,S,4892,0
163,S,4922,0
144,S,4803,0
144,S,4856,0
162,S,4706,2
157,S,4920,0
145,S,4968,0
155,S,4903,0
146,S,4960,0
164,S,4900,0
150,S,4581,2
158,S,4915,0
156,S,4925,0
145,S,4850,0
148,S,4789,0
163,S,4841,0
157,S,4938,0
146,S,4942,0
154,S,4503,2
165,S,4856,2
149,S,4952,0
147,S,4845,0
158,S,4892,0
155,S,4915,0
148,S,4918,0
159,S,4957,0
166,S,4859,0
147,S,4824,0
159,S,4729,2
164,S,4768,0
149,S,4886,0
151,S,4655,2
156,S,4859,0
160,S,4869,0
150,S,4949,0
160,S,4910,0
150,S,4737,0
167,S,4866,0
151,S,4981,0
148,S,4838,0
152,S,4971,0
151,S,4927,0
165,S,4866,0
152,S,4881,0
161,S,4893,0
157,S,4863,0
168,S,4911,0
158,S,4944,0
153,S,4873,0
162,S,4904,0
166,S,4855,0
161,S,4770,0
153,S,4852,0
149,S,4812,2
154,S,4929,0
159,S,4896,0
150,S,4932,0
154,S,4908,0
162,S,4893,0
152,S,4728,0
169,S,4714,0
155,S,4923,0
151,S,4902,0
163,S,4778,2
153,S,4923,0
170,S,4969,0
155,S,4791,0
156,S,4918,0
154,S,4899,0
156,S,4916,0
171,S,4858,0
164,S,4847,0
155,S,4932,0
167,S,4600,0
172,S,4891,0
152,S,4714,2
156,S,4881,2
157,S,4767,0
163,S,4593,2
173,S,4919,0
160,S,4490,2
153,S,4915,0
168,S,4813,0
165,S,4764,0
161,S,4964,0
166,S,4984,0
157,S,4885,0
164,S,4918,0
158,S,4840,0
157,S,4670,0
174,S,4865,0
169,S,4910,0
165,S,4911,0
162,S,4879,0
175,S,4955,0
158,S,4869,0
158,S,4916,0
170,S,4902,0
163,S,4931,0
166,S,4903,0
159,S,4924,0
171,S,4942,0
160,S,4983,0
159,S,4891,0
159,S,4791,2
154,S,4687,2
164,S,4910,0
172,S,4895,0
160,S,4913,0
161,S,4861,0
165,S,4881,0
167,S,4603,2
161,S,4896,0
155,S,4807,0
160,S,4758,0
168,S,4894,0
162,S,4935,0
176,S,4588,2
169,S,4966,0
166,S,4842,0
173,S,4769,0
162,S,4792,2
177,S,4908,0
178,S,4946,0
163,S,4832,2
156,S,4742,0
170,S,4785,2
167,S,4788,0
167,S,4406,2
174,S,4772,2
171,S,4885,0
163,S,4707,0
168,S,4875,0
168,S,4899,0
157,S,4807,0
164,S,4934,0
161,S,4514,2
172,S,4842,0
158,S,4880,0
169,S,4848,0
162,S,4895,0
159,S,4957,0
173,S,4948,0
165,S,4850,0
160,S,4982,0
170,S,4937,0
171,S,4992,0
174,S,4963,0
164,S,4560,2
169,S,4735,0
166,S,4929,0
163,S,4910,0
175,S,4932,0
165,S,4936,0
