
episode,successRate,timeRemaining,agentSuccessCount
22,S,4979,0
35,S,4949,0
27,S,4945,0
23,S,4969,0
24,S,4982,0
17,S,4702,0
25,S,4980,0
18,S,4977,0
39,S,4852,0
28,S,4876,2
39,S,4808,0
40,S,4990,0
41,S,4987,0
29,S,4957,0
30,S,4992,0
42,S,4983,0
31,S,4991,0
32,S,4986,0
33,S,4985,0
40,S,4883,0
34,S,4996,0
43,S,4954,0
44,S,4951,0
41,S,4936,0
45,S,4944,0
42,S,4943,0
46,S,4994,0
19,S,4738,0
37,S,4120,0
20,S,4956,0
22,S,4413,0
38,S,4974,0
43,S,4929,0
36,S,4574,0
37,S,4949,0
21,S,4903,0
39,S,4880,0
38,S,4949,0
40,S,4978,0
22,S,4942,0
41,S,4989,0
26,S,4508,0
23,S,4832,0
42,S,4979,0
27,S,4989,0
23,S,4958,0
24,S,4977,0
28,S,4947,0
29,S,4995,0
25,S,4980,0
30,S,4981,0
26,S,4972,0
43,S,4896,0
44,S,4995,0
35,S,4523,2
27,S,4960,0
31,S,4943,0
23,S,4170,2
45,S,4957,0
24,S,4838,0
39,S,4798,0
32,S,4972,0
25,S,4991,0
33,S,4996,0
34,S,4993,0
46,S,4961,0
28,S,4938,0
47,S,4993,0
44,S,4637,0
45,S,4994,0
48,S,4988,0
35,S,4945,2
36,S,4993,0
26,S,4923,2
37,S,4992,0
24,S,4889,4
38,S,4990,0
49,S,4952,0
27,S,4982,0
50,S,4985,0
25,S,4973,0
28,S,4970,0
46,S,4911,0
29,S,4981,0
29,S,4882,0
30,S,4981,0
40,S,4825,0
41,S,4985,0
51,S,4919,0
26,S,4917,0
47,S,4402,0
31,S,4953,0
27,S,4981,0
28,S,4985,0
52,S,4954,0
32,S,4974,0
42,S,4950,0
53,S,4991,0
36,S,4719,0
37,S,4992,0
54,S,4988,0
48,S,4946,0
29,S,4969,0
30,S,4972,0
43,S,4946,0
38,S,4960,0
55,S,4962,0
39,S,4776,0
56,S,4974,0
40,S,4987,0
47,S,4803,2
39,S,4961,0
40,S,4990,0
30,S,4801,0
48,S,4980,0
31,S,4997,0
31,S,4936,0
32,S,4992,0
49,S,4902,0
49,S,4990,0
33,S,4985,0
41,S,4963,0
32,S,4973,0
57,S,4940,0
41,S,4943,0
42,S,4987,0
42,S,4977,0
43,S,4975,0
50,S,4921,0
50,S,4892,0
51,S,4972,0
51,S,4992,0
44,S,4806,0
45,S,4993,0
33,S,4871,0
46,S,4982,0
44,S,4903,0
52,S,4959,0
34,S,4986,0
43,S,4885,0
44,S,4997,0
58,S,4851,0
35,S,4992,0
45,S,4970,0
53,S,4960,0
45,S,4953,0
33,S,4659,0
46,S,4993,0
47,S,4931,0
48,S,4997,0
36,S,4947,0
54,S,4970,0
46,S,4956,0
49,S,4971,0
55,S,4971,0
52,S,4844,0
34,S,4745,0
56,S,4982,0
59,S,4892,0
53,S,4980,0
50,S,4968,0
57,S,4977,0
37,S,4925,0
54,S,4978,0
60,S,4971,0
38,S,4988,0
34,S,4906,2
35,S,4950,0
58,S,4975,0
35,S,4989,0
61,S,4980,0
59,S,4991,0
47,S,4888,0
62,S,4994,0
36,S,4984,0
37,S,4994,0
48,S,4965,0
55,S,4937,0
47,S,4841,0
38,S,4958,0
63,S,4941,0
49,S,4968,0
39,S,4987,0
56,S,4967,0
57,S,4995,0
39,S,4899,0
40,S,4987,0
58,S,4962,0
40,S,4967,0
50,S,4954,0
41,S,4960,0
60,S,4872,2
51,S,4809,0
64,S,4912,0
52,S,4984,0
59,S,4950,0
60,S,4990,0
65,S,4971,0
36,S,4806,0
61,S,4992,0
66,S,4992,0
61,S,4934,0
62,S,4988,0
63,S,4983,0
62,S,4979,0
42,S,4900,0
67,S,4956,0
43,S,4990,0
64,S,4970,0
44,S,4973,0
65,S,4977,0
48,S,4789,4
37,S,4900,0
63,S,4925,0
66,S,4965,0
68,S,4929,0
64,S,4984,0
38,S,4977,0
51,S,4800,0
39,S,4989,0
65,S,4986,0
40,S,4997,0
53,S,4840,0
45,S,4939,0
69,S,4970,0
52,S,4982,0
66,S,4977,0
41,S,4772,0
53,S,4984,0
70,S,4982,0
54,S,4966,0
67,S,4984,0
41,S,4952,0
71,S,4982,0
42,S,4968,0
72,S,4990,0
67,S,4919,0
46,S,4934,0
54,S,4956,0
55,S,4960,0
73,S,4979,0
43,S,4969,0
68,S,4969,0
68,S,4935,0
55,S,4960,0
44,S,4973,0
74,S,4962,0
56,S,4957,0
56,S,4994,0
45,S,4978,0
57,S,4982,0
75,S,4975,0
57,S,4976,0
47,S,4920,0
69,S,4946,0
46,S,4975,0
58,S,4978,0
47,S,4993,0
70,S,4987,0
48,S,4994,0
58,S,4962,0
48,S,4965,0
59,S,4986,0
71,S,4971,0
49,S,4972,0
59,S,4958,0
72,S,4987,0
60,S,4991,0
69,S,4871,0
60,S,4967,0
49,S,4958,2
61,S,4994,0
61,S,4986,0
42,S,4815,4
49,S,4715,0
70,S,4972,0
73,S,4963,0
62,S,4975,0
62,S,4975,0
63,S,4990,0
74,S,4982,0
71,S,4980,0
50,S,4960,0
63,S,4972,0
64,S,4984,0
76,S,4859,0
72,S,4978,0
73,S,4996,0
50,S,4929,0
50,S,4904,0
43,S,4934,0
74,S,4981,0
75,S,4954,0
51,S,4981,0
64,S,4964,0
65,S,4965,0
76,S,4988,0
75,S,4984,0
76,S,4987,0
77,S,4980,0
77,S,4995,0
66,S,4965,0
44,S,4945,0
78,S,4991,0
67,S,4996,0
45,S,4993,0
77,S,4921,0
78,S,4997,0
68,S,4987,0
79,S,4986,0
78,S,4978,0
51,S,4920,0
80,S,4979,0
46,S,4971,0
52,S,4985,0
81,S,4995,0
69,S,4960,0
53,S,4984,0
70,S,4995,0
79,S,4955,0
52,S,4889,0
79,S,4934,0
82,S,4959,0
54,S,4961,0
80,S,4970,0
80,S,4953,0
83,S,4973,0
47,S,4920,0
71,S,4942,0
84,S,4990,0
53,S,4949,0
55,S,4963,0
81,S,4975,0
56,S,4996,0
85,S,4979,0
72,S,4968,0
54,S,4967,0
81,S,4948,0
57,S,4972,0
51,S,4756,0
73,S,4983,0
48,S,4945,0
58,S,4991,0
55,S,4976,0
82,S,4973,0
86,S,4951,0
82,S,4944,0
59,S,4981,0
49,S,4976,0
60,S,4991,0
50,S,4992,0
56,S,4969,0
83,S,4949,0
83,S,4944,0
61,S,4953,0
87,S,4927,0
57,S,4943,0
62,S,4978,0
58,S,4994,0
51,S,4929,0
59,S,4995,0
88,S,4963,0
52,S,4972,0
53,S,4997,0
74,S,4846,0
84,S,4916,0
60,S,4952,0
65,S,4629,0
75,S,4985,0
66,S,4993,0
54,S,4958,0
76,S,4979,0
61,S,4967,0
77,S,4996,0
67,S,4969,0
62,S,4987,0
89,S,4926,0
63,S,4894,0
90,S,4993,0
55,S,4960,0
85,S,4933,0
86,S,4990,0
91,S,4971,0
63,S,4963,0
64,S,4943,0
68,S,4937,0
56,S,4950,0
92,S,4966,0
65,S,4985,0
78,S,4914,0
57,S,4985,0
79,S,4991,0
64,S,4953,2
66,S,4989,0
80,S,4991,0
58,S,4986,0
69,S,4967,0
93,S,4971,0
67,S,4983,0
65,S,4980,0
59,S,4989,0
84,S,4752,0
70,S,4974,0
71,S,4996,0
68,S,4975,0
81,S,4957,0
72,S,4988,0
82,S,4996,0
60,S,4963,0
61,S,4995,0
73,S,4990,0
87,S,4880,0
66,S,4953,0
94,S,4947,0
69,S,4971,0
67,S,4985,0
74,S,4981,0
70,S,4988,0
88,S,4978,0
85,S,4943,0
62,S,4956,0
68,S,4968,0
71,S,4964,0
63,S,4983,0
75,S,4955,0
69,S,4977,0
76,S,4987,0
83,S,4912,0
95,S,4923,0
72,S,4973,0
84,S,4987,0
73,S,4990,0
77,S,4979,0
70,S,4958,0
86,S,4903,0
52,S,4506,2
71,S,4977,0
78,S,4952,0
53,S,4989,0
85,S,4943,0
54,S,4997,0
72,S,4985,0
73,S,4982,0
74,S,4982,0
79,S,4944,0
87,S,4922,0
80,S,4995,0
86,S,4937,0
55,S,4937,0
87,S,4997,0
96,S,4866,0
81,S,4989,0
56,S,4983,0
75,S,4954,0
57,S,4996,0
74,S,4856,0
82,S,4976,0
88,S,4951,0
83,S,4984,0
58,S,4974,0
89,S,4754,0
97,S,4943,0
90,S,4995,0
64,S,4767,0
84,S,4964,0
91,S,4978,0
89,S,4953,0
59,S,4943,0
75,S,4916,0
60,S,4993,0
88,S,4868,0
92,S,4947,0
85,S,4939,0
76,S,4963,0
93,S,4980,0
61,S,4953,0
62,S,4998,0
90,S,4922,0
86,S,4972,0
91,S,4987,0
87,S,4969,0
77,S,4945,0
63,S,4953,0
89,S,4922,0
76,S,4807,0
92,S,4958,0
88,S,4970,0
78,S,4964,0
89,S,4986,0
77,S,4965,0
93,S,4965,0
90,S,4989,0
64,S,4953,0
65,S,4816,2
65,S,4992,0
94,S,4887,0
91,S,4984,0
66,S,4990,0
79,S,4958,0
66,S,4973,0
95,S,4971,0
94,S,4950,0
67,S,4969,2
78,S,4944,0
80,S,4968,0
90,S,4894,0
95,S,4973,0
96,S,4959,0
81,S,4960,0
67,S,4901,0
91,S,4929,0
92,S,4868,0
82,S,4944,0
92,S,4981,0
79,S,4897,0
93,S,4994,0
96,S,4901,0
68,S,4873,4
94,S,4981,0
80,S,4962,0
97,S,4888,0
97,S,4969,0
93,S,4939,0
98,S,4980,0
95,S,4958,0
83,S,4927,0
99,S,4986,0
84,S,4968,0
94,S,4947,0
68,S,4869,0
69,S,4909,0
69,S,4995,0
70,S,4992,0
98,S,4919,0
96,S,4930,0
85,S,4956,0
71,S,4972,0
81,S,4882,0
86,S,4983,0
82,S,4984,0
95,S,4928,0
83,S,4986,0
70,S,4917,0
87,S,4962,0
71,S,4992,0
97,S,4924,2
98,S,4989,0
88,S,4977,0
84,S,4957,0
96,S,4950,0
72,S,4965,0
72,S,4900,0
99,S,4967,0
85,S,4965,0
73,S,4985,0
73,S,4971,0
97,S,4962,0
98,S,4381,0
99,S,4857,0
99,S,4988,0
98,S,4981,0
74,S,4980,0
86,S,4965,0
74,S,4949,2
75,S,4982,0
87,S,4962,0
88,S,4972,0
75,S,4921,2
100,S,4708,0
89,S,4854,0
76,S,4963,0
100,S,4901,0
100,S,4902,0
101,S,4993,0
76,S,4978,0
77,S,4981,0
99,S,4894,0
89,S,4968,0
102,S,4978,0
77,S,4962,0
78,S,4962,0
90,S,4930,0
78,S,4982,0
90,S,4947,0
79,S,4975,0
91,S,4993,0
103,S,4947,0
92,S,4985,0
104,S,4971,0
79,S,4949,0
101,S,4875,0
100,S,4738,0
80,S,4936,0
105,S,4969,0
93,S,4951,0
102,S,4968,0
81,S,4980,0
106,S,4961,0
103,S,4964,0
91,S,4851,0
94,S,4898,0
92,S,4944,0
107,S,4911,0
101,S,4717,0
93,S,4991,0
100,S,4739,0
104,S,4904,0
80,S,4830,0
82,S,4867,0
95,S,4947,0
102,S,4970,0
94,S,4964,0
108,S,4947,0
103,S,4968,0
96,S,4949,0
104,S,4984,0
109,S,4965,0
97,S,4971,0
83,S,4912,0
95,S,4926,0
105,S,4885,0
98,S,4960,0
105,S,4930,0
110,S,4930,0
84,S,4952,0
81,S,4835,0
106,S,4932,0
99,S,4940,0
82,S,4970,0
111,S,4930,0
96,S,4883,0
85,S,4919,0
101,S,4752,0
112,S,4974,0
97,S,4968,0
83,S,4932,0
106,S,4839,2
100,S,4886,0
101,S,4988,0
86,S,4897,0
98,S,4913,0
107,S,4955,0
99,S,4987,0
102,S,4968,0
108,S,4985,0
102,S,4882,0
109,S,4965,0
107,S,4769,0
103,S,4925,0
103,S,4928,0
84,S,4833,0
100,S,4911,0
110,S,4943,0
85,S,4962,0
86,S,4995,0
87,S,4832,0
104,S,4916,0
101,S,4915,0
101,S,4324,0
87,S,4943,0
108,S,4877,0
102,S,4977,0
105,S,4961,0
104,S,4869,0
102,S,4964,0
109,S,4951,0
106,S,4959,0
105,S,4962,0
107,S,4985,0
110,S,4970,0
106,S,4973,0
113,S,4605,2
103,S,4915,0
104,S,4957,0
114,S,4920,0
103,S,4816,0
107,S,4881,0
105,S,4943,0
115,S,4960,0
111,S,4691,0
106,S,4959,0
116,S,4949,0
111,S,4770,2
108,S,4736,0
88,S,4639,0
108,S,4844,0
104,S,4810,0
89,S,4967,0
105,S,4993,0
109,S,4940,0
109,S,4959,0
90,S,4975,0
110,S,4985,0
110,S,4967,0
111,S,4978,0
111,S,4944,0
91,S,4906,0
112,S,4950,0
106,S,4861,0
113,S,4979,0
92,S,4961,0
117,S,4710,2
114,S,4951,0
93,S,4947,0
112,S,4704,0
118,S,4947,0
94,S,4975,0
112,S,4811,0
112,S,4579,0
95,S,4965,0
88,S,4295,0
113,S,4970,0
89,S,4995,0
113,S,4931,0
114,S,4969,0
113,S,4918,0
107,S,4524,0
114,S,4989,0
114,S,4933,0
96,S,4913,0
115,S,4949,0
90,S,4916,0
115,S,4985,0
108,S,4958,0
116,S,4943,0
119,S,4803,0
91,S,4944,0
120,S,4982,0
109,S,4943,0
115,S,4882,0
92,S,4956,0
116,S,4984,0
97,S,4865,0
110,S,4939,0
117,S,4975,0
116,S,4838,0
98,S,4962,0
117,S,4866,0
121,S,4871,0
111,S,4923,0
99,S,4940,0
100,S,4995,0
107,S,4535,0
118,S,4891,0
101,S,4907,0
117,S,4816,0
93,S,4746,0
118,S,4973,0
122,S,4824,0
119,S,4913,0
115,S,4426,0
120,S,4961,0
112,S,4791,2
94,S,4921,0
102,S,4882,0
123,S,4926,0
118,S,4675,0
116,S,4931,0
124,S,4968,0
103,S,4957,0
113,S,4931,0
125,S,4988,0
119,S,4967,0
108,S,4732,0
117,S,4941,0
95,S,4882,0
104,S,4922,0
126,S,4898,0
119,S,4769,2
96,S,4934,0
118,S,4913,0
114,S,4856,0
105,S,4921,0
119,S,4965,0
115,S,4967,0
127,S,4928,0
121,S,4737,0
97,S,4919,0
120,S,4927,2
122,S,4942,0
128,S,4911,0
109,S,4709,0
98,S,4896,0
116,S,4862,0
121,S,4905,0
122,S,4995,0
123,S,4897,0
124,S,4976,0
110,S,4931,0
99,S,4919,0
111,S,4975,0
117,S,4906,0
118,S,4993,0
112,S,4965,0
123,S,4902,0
119,S,4958,0
125,S,4912,0
113,S,4952,0
120,S,4609,2
114,S,4976,0
120,S,4942,0
121,S,4981,0
124,S,4872,0
121,S,4922,0
125,S,4979,0
126,S,4957,0
122,S,4893,0
100,S,4710,0
122,S,4858,0
129,S,4528,2
115,S,4767,0
123,S,4963,0
101,S,4919,0
130,S,4969,0
102,S,4974,0
120,S,4214,2
123,S,4846,0
127,S,4824,0
124,S,4949,0
126,S,4600,0
131,S,4871,0
124,S,4894,0
116,S,4824,0
125,S,4879,0
103,S,4845,0
104,S,4983,0
125,S,4937,0
128,S,4822,2
121,S,4787,0
126,S,4915,0
122,S,4956,0
126,S,4912,0
105,S,4906,0
127,S,4958,0
106,S,4087,2
107,S,4975,0
129,S,4879,0
123,S,4916,0
127,S,4883,0
132,S,4703,0
124,S,4927,0
130,S,4905,0
106,S,4848,0
131,S,4931,0
128,S,4768,0
133,S,4885,0
107,S,4861,0
125,S,4841,0
132,S,4911,0
117,S,4520,2
134,S,4885,0
108,S,4589,0
108,S,4839,0
109,S,4988,0
109,S,4967,0
135,S,4875,0
129,S,4668,0
110,S,4846,0
118,S,4719,0
119,S,4967,0
126,S,4645,2
110,S,4809,0
111,S,4982,0
136,S,4809,0
130,S,4864,0
131,S,4995,0
128,S,4391,2
111,S,4872,0
129,S,4948,0
112,S,4892,0
120,S,4800,0
113,S,4967,0
132,S,4803,0
112,S,4744,0
114,S,4931,0
130,S,4798,0
127,S,3821,4
113,S,4942,0
137,S,4680,2
133,S,4899,0
115,S,4945,0
116,S,4981,0
128,S,4919,0
138,S,4902,0
131,S,4854,0
114,S,4858,0
127,S,4519,0
134,S,4859,0
132,S,4963,0
117,S,4858,0
115,S,4940,0
118,S,4918,0
139,S,4847,0
128,S,4871,2
116,S,4918,0
119,S,4957,0
133,S,3995,4
140,S,4934,0
135,S,4821,0
136,S,4979,0
120,S,4943,0
141,S,4955,0
134,S,4923,0
129,S,4853,0
135,S,4940,0
136,S,4989,0
117,S,4815,0
133,S,4687,2
129,S,4593,2
142,S,4858,0
137,S,4939,0
121,S,4824,0
130,S,4873,0
122,S,4907,0
143,S,4885,0
131,S,4962,0
121,S,4121,2
118,S,4727,0
138,S,4770,0
132,S,4871,0
139,S,4960,0
122,S,4925,0
119,S,4916,0
137,S,4506,2
120,S,4975,0
133,S,4858,0
140,S,4856,0
123,S,4873,0
134,S,4972,0
121,S,4904,0
138,S,4890,0
123,S,4644,0
141,S,4938,0
135,S,4941,0
122,S,4931,0
144,S,4601,0
136,S,4940,0
145,S,4962,0
124,S,4915,0
130,S,4350,2
137,S,4985,0
146,S,4944,0
142,S,4875,0
139,S,4827,0
131,S,4942,0
132,S,4945,0
143,S,4935,0
125,S,4860,0
147,S,4884,0
133,S,4915,0
144,S,4917,0
126,S,4920,0
134,S,4963,0
148,S,4888,0
123,S,4665,0
145,S,4916,0
127,S,4912,0
138,S,4653,2
146,S,4918,0
135,S,4831,0
124,S,4461,0
149,S,4859,0
136,S,4957,0
125,S,4913,0
124,S,4774,0
137,S,4906,0
139,S,4791,0
126,S,4911,0
125,S,4911,0
127,S,4981,0
126,S,4957,0
128,S,4950,0
129,S,4977,0
147,S,4650,0
128,S,4540,0
127,S,4848,0
130,S,4881,0
129,S,4913,0
150,S,4561,0
138,S,4653,0
151,S,4952,0
130,S,4935,0
148,S,4798,2
140,S,4628,2
140,S,4119,4
152,S,4939,0
128,S,4770,0
139,S,4835,0
141,S,4875,0
140,S,4962,0
141,S,4827,0
141,S,4974,0
153,S,4777,0
129,S,4826,0
134,S,3198,6
142,S,4885,0
142,S,4793,0
143,S,4941,0
149,S,4627,2
144,S,4974,0
145,S,4960,0
143,S,4907,0
131,S,4386,2
150,S,4852,0
131,S,4462,2
130,S,4719,0
135,S,4715,0
132,S,4944,0
144,S,4849,0
142,S,4584,0
154,S,4665,0
133,S,4956,0
146,S,4772,0
136,S,4905,0
151,S,4852,0
132,S,4819,0
143,S,4917,0
131,S,4836,0
152,S,4941,0
144,S,4933,0
147,S,4900,0
137,S,4896,0
155,S,4831,0
145,S,4964,0
134,S,4809,0
132,S,4886,0
133,S,4827,0
133,S,4989,0
146,S,4924,0
138,S,4901,0
153,S,4828,0
145,S,4615,0
139,S,4882,0
156,S,4745,2
154,S,4857,0
140,S,4933,0
134,S,4736,0
147,S,4736,0
135,S,4864,0
148,S,4864,0
148,S,4461,0
149,S,4945,0
149,S,4949,0
135,S,4443,0
136,S,4859,0
146,S,4574,0
157,S,4608,0
134,S,4416,0
155,S,4601,0
158,S,4966,0
156,S,4960,0
147,S,4915,0
159,S,4893,0
137,S,4809,0
150,S,4681,0
157,S,4840,0
141,S,4404,2
151,S,4952,0
142,S,4934,0
138,S,4857,0
160,S,4834,0
136,S,4635,2
150,S,4606,2
151,S,4962,0
137,S,4905,0
158,S,4790,0
143,S,4861,0
152,S,4929,0
135,S,4463,2
159,S,4868,0
138,S,4843,0
139,S,4996,0
153,S,4837,0
144,S,4786,0
140,S,4925,0
136,S,4886,0
160,S,4900,0
148,S,4390,2
137,S,4927,0
154,S,4859,0
149,S,4910,0
139,S,4529,2
152,S,4454,0
161,S,4482,2
141,S,4823,0
155,S,4899,0
138,S,4870,0
161,S,4770,0
140,S,4872,0
153,S,4899,0
154,S,4928,0
142,S,4844,0
162,S,4824,0
155,S,4941,0
150,S,4722,0
143,S,4910,0
145,S,4539,0
139,S,4685,0
146,S,4888,0
151,S,4815,0
140,S,4907,0
156,S,4752,0
156,S,4533,0
157,S,4970,0
147,S,4889,0
152,S,4869,0
141,S,4841,0
162,S,4455,2
142,S,4951,0
144,S,4600,2
145,S,4954,0
143,S,4929,0
158,S,4766,2
157,S,4754,0
148,S,4745,0
159,S,4863,0
149,S,4886,0
158,S,4834,0
163,S,4241,0
144,S,4771,0
160,S,4902,0
164,S,4942,0
146,S,4623,0
145,S,4834,0
163,S,4467,2
141,S,3921,2
165,S,4833,0
147,S,4910,0
166,S,4970,0
146,S,4923,0
161,S,4760,0
164,S,4930,0
165,S,4961,0
142,S,4837,0
143,S,4971,0
150,S,4518,0
144,S,4889,0
166,S,4731,0
167,S,4974,0
147,S,4639,0
167,S,4630,2
162,S,4620,0
168,S,4952,0
163,S,4959,0
164,S,4974,0
151,S,4699,2
148,S,4852,0
165,S,4938,0
169,S,4893,0
168,S,4834,0
145,S,4690,2
152,S,4861,0
148,S,4344,2
153,S,4972,0
146,S,4892,0
166,S,4810,2
170,S,4739,2
153,S,3527,4
167,S,4888,0
154,S,4980,0
171,S,4927,0
168,S,4920,0
155,S,4930,0
172,S,4939,0
154,S,4713,0
173,S,4929,0
169,S,4528,0
169,S,4903,0
149,S,4474,0
174,S,4934,0
170,S,4891,0
150,S,4855,0
155,S,4718,0
171,S,4868,0
156,S,4649,0
175,S,4756,2
151,S,4877,0
149,S,4324,4
157,S,4904,0
156,S,4829,0
150,S,4926,0
176,S,4913,0
172,S,4812,0
170,S,4493,0
158,S,4842,0
157,S,4851,0
177,S,4843,2
158,S,4935,0
152,S,4693,0
178,S,4928,0
179,S,4994,0
171,S,4855,0
159,S,4855,0
172,S,4971,0
180,S,4939,0
147,S,3980,2
159,S,4885,0
159,S,3001,2
181,S,4932,0
148,S,4922,0
160,S,4923,0
151,S,4588,2
160,S,4905,0
160,S,4856,0
161,S,4965,0
182,S,4910,0
153,S,4769,0
154,S,4991,0
173,S,4557,0
161,S,4908,0
152,S,4908,0
162,S,4905,0
149,S,4832,0
183,S,4872,0
163,S,4960,0
161,S,4827,0
173,S,4676,2
150,S,4932,0
174,S,4842,0
153,S,4835,0
164,S,4877,0
175,S,4849,0
174,S,4819,0
184,S,4782,0
151,S,4764,0
152,S,4970,0
175,S,4853,0
176,S,4838,0
177,S,4959,0
153,S,4876,0
162,S,4446,2
163,S,4968,0
162,S,4506,0
176,S,4853,0
154,S,4885,0
177,S,4913,0
185,S,4526,0
178,S,4722,0
163,S,4793,0
179,S,4901,0
186,S,4893,0
155,S,4744,2
154,S,4264,2
155,S,4024,2
164,S,4629,2
156,S,4931,0
155,S,4881,0
164,S,4766,0
156,S,4967,0
165,S,4101,0
157,S,4830,0
165,S,4850,0
180,S,4671,0
157,S,4830,0
178,S,4428,0
166,S,4919,0
181,S,4942,0
166,S,4833,0
158,S,4884,2
179,S,4873,0
167,S,4870,0
187,S,4463,2
159,S,4856,0
168,S,4921,0
188,S,4918,0
180,S,4846,0
182,S,4722,2
169,S,4921,0
189,S,4884,0
158,S,4485,2
