
episode,successRate,timeRemaining,agentSuccessCount

episode,successRate,timeRemaining,agentSuccessCount

episode,successRate,timeRemaining,agentSuccessCount

episode,successRate,timeRemaining,agentSuccessCount

episode,successRate,timeRemaining,agentSuccessCount

episode,successRate,timeRemaining,agentSuccessCount
128,S,4634,2
129,S,4904,0
133,S,3155,8
77,S,4814,0
137,S,4811,0
125,S,4255,4
86,S,4799,2
130,S,4885,0
134,S,4870,0
126,S,4915,0
131,S,4922,0
175,S,4458,2
123,S,4497,2
124,S,4923,0
138,S,4681,0
87,S,4735,2
78,S,4649,0
127,S,4735,2
107,S,3181,8
139,S,4883,0
176,S,4619,2
108,S,4819,2
80,S,3910,8
135,S,4443,4
128,S,4730,0
125,S,4548,2
177,S,4728,2
136,S,4840,0
109,S,4746,0
137,S,4907,0
178,S,4834,0
81,S,4530,4
129,S,4577,4
79,S,4097,4
80,S,4974,0
138,S,4623,2
130,S,4742,2
146,S,3470,4
126,S,4365,2
110,S,4476,4
139,S,4886,0
140,S,4017,2
131,S,4936,0
82,S,4562,2
147,S,4802,2
88,S,3745,10
140,S,4779,0
132,S,3493,6
132,S,4749,0
83,S,4862,0
179,S,4246,4
140,S,1941,16
133,S,4776,0
141,S,4446,4
141,S,4766,2
133,S,4697,2
127,S,4368,2
134,S,4859,0
141,S,4493,2
142,S,4844,0
142,S,4935,0
148,S,4360,2
128,S,4711,0
149,S,4880,0
84,S,4313,4
85,S,4947,0
89,S,4049,6
86,S,4877,0
143,S,4587,2
90,S,4903,0
142,S,4318,4
81,S,3615,6
129,S,4500,2
111,S,3532,6
87,S,4656,2
180,S,3774,8
134,S,4004,4
82,S,4656,2
91,S,4569,4
135,S,3896,6
88,S,4705,2
136,S,4857,0
92,S,4748,2
150,S,4010,8
137,S,4920,0
151,S,4893,0
143,S,4144,4
144,S,4896,0
130,S,4167,2
135,S,4342,6
112,S,4180,4
136,S,4818,2
181,S,4068,2
144,S,3502,6
113,S,4540,2
152,S,4251,4
138,S,4153,4
131,S,4424,2
132,S,4964,0
145,S,4265,2
137,S,4430,4
146,S,4959,0
133,S,4777,0
138,S,4867,0
147,S,4781,2
93,S,3608,10
145,S,4302,4
139,S,4357,2
182,S,3961,6
94,S,4779,2
114,S,4166,2
139,S,4526,2
115,S,4963,0
148,S,4585,2
149,S,4892,0
146,S,4661,2
143,S,1983,16
150,S,4921,0
147,S,4879,0
151,S,4899,0
134,S,4123,2
183,S,4422,4
140,S,4328,6
144,S,4626,2
135,S,4734,0
145,S,4892,0
152,S,4655,2
141,S,4764,2
153,S,3430,6
89,S,2415,18
146,S,4811,0
154,S,4896,0
140,S,4030,2
153,S,4694,2
184,S,4350,2
147,S,4661,2
141,S,4785,0
155,S,4584,4
136,S,4228,2
142,S,4714,0
90,S,4294,6
156,S,4790,0
91,S,4944,0
95,S,3305,10
83,S,1317,22
142,S,4049,4
154,S,4235,2
96,S,4862,0
92,S,4753,0
185,S,4328,6
143,S,4870,0
97,S,4797,2
144,S,4836,2
148,S,3177,8
148,S,4018,4
137,S,4230,4
93,S,4559,4
149,S,4867,0
186,S,4553,2
116,S,2674,14
98,S,4595,4
150,S,4850,2
151,S,4953,0
145,S,4505,2
117,S,4789,2
146,S,4934,0
157,S,3906,6
152,S,4766,2
155,S,4069,3
158,S,4809,0
94,S,4446,4
138,S,4344,2
153,S,4827,0
99,S,4499,2
159,S,4829,0
154,S,4755,0
118,S,4454,4
139,S,4687,0
140,S,4927,0
141,S,4924,0
84,S,3319,10
147,S,4096,4
143,S,3002,8
187,S,3690,10
100,S,4218,6
155,S,4377,2
119,S,4395,2
156,S,4931,0
157,S,4959,0
188,S,4754,0
120,S,4725,2
158,S,4812,0
142,S,4271,2
148,S,4401,2
156,S,3529,3
160,S,3686,8
101,S,4397,4
149,S,2841,8
149,S,4637,2
95,S,3337,14
96,S,4944,0
97,S,4884,0
98,S,4967,0
85,S,3722,6
143,S,4261,2
189,S,4032,8
99,S,4757,0
86,S,4727,2
100,S,4959,0
190,S,4862,2
191,S,4913,0
192,S,4950,0
159,S,3882,4
150,S,4233,6
193,S,4863,0
151,S,4852,0
194,S,4864,0
157,S,3783,4
87,S,4544,2
160,S,4717,0
150,S,3896,6
161,S,4944,0
102,S,3732,8
103,S,4899,0
104,S,4991,0
152,S,4667,0
162,S,4681,2
163,S,4973,0
161,S,3424,10
195,S,4512,4
162,S,4991,0
105,S,4752,2
144,S,3836,6
164,S,4828,2
165,S,4830,0
196,S,4690,2
197,S,4981,0
145,S,4671,2
166,S,4872,0
158,S,4074,4
163,S,4487,2
159,S,4774,4
198,S,4547,4
160,S,4801,0
199,S,4832,0
164,S,4536,0
165,S,4882,0
153,S,3583,6
146,S,4103,4
161,S,4518,0
167,S,3992,4
200,S,4439,2
121,S,1551,16
122,S,4889,0
88,S,2698,14
168,S,4398,2
162,S,4205,4
89,S,4550,2
163,S,4740,0
201,S,4081,6
154,S,3659,8
166,S,3447,8
147,S,3569,8
106,S,2294,18
151,S,1730,16
152,S,4916,0
148,S,4786,0
145,S,4642,2
167,S,4436,2
101,S,854,28
169,S,3766,6
164,S,3994,6
153,S,4504,2
202,S,3896,6
155,S,4040,6
149,S,4343,4
90,S,3661,8
203,S,4878,0
156,S,4857,2
168,S,4372,6
150,S,4718,2
151,S,4893,0
123,S,2626,12
152,S,4798,0
204,S,4416,2
107,S,3483,10
157,S,4287,4
124,S,4300,2
91,S,3690,4
153,S,4104,2
205,S,4130,4
169,S,3546,8
102,S,2927,12
125,S,4404,2
170,S,4923,0
146,S,2590,10
170,S,2834,12
206,S,4664,2
154,S,4598,2
158,S,3896,6
92,S,4420,2
103,S,4608,2
159,S,4788,2
160,S,4831,0
126,S,4271,6
155,S,4333,4
93,S,4369,4
171,S,4098,4
161,S,4614,2
165,S,2119,12
156,S,4676,0
166,S,4718,2
207,S,3692,6
162,S,4473,2
172,S,4408,2
163,S,4932,2
167,S,4552,2
157,S,4447,2
164,S,4755,0
208,S,4632,0
154,S,1168,20
209,S,4867,0
168,S,4569,0
210,S,4665,2
173,S,4236,4
147,S,2661,10
174,S,4821,2
94,S,3328,14
169,S,4507,2
108,S,1263,28
158,S,3921,6
165,S,3942,4
170,S,4668,2
109,S,4720,0
155,S,3872,6
171,S,4891,2
127,S,2697,16
166,S,4730,0
172,S,4926,0
156,S,4906,2
128,S,4872,0
167,S,4857,0
148,S,4114,2
175,S,4135,4
171,S,1754,16
176,S,4955,0
211,S,3865,6
149,S,4714,0
157,S,4528,2
159,S,3955,4
177,S,4426,2
150,S,4574,2
172,S,4289,4
151,S,4830,0
152,S,4912,0
153,S,4960,0
178,S,4584,0
110,S,3249,0
158,S,3887,4
212,S,3635,8
129,S,3322,8
130,S,4925,0
173,S,4110,6
168,S,3296,8
173,S,3111,8
179,S,4343,4
169,S,4707,0
111,S,4442,0
160,S,3558,4
159,S,4429,0
112,S,4773,0
180,S,4472,2
170,S,4187,2
174,S,3794,8
213,S,3510,8
105,S,4091,6
160,S,3907,4
214,S,4763,2
171,S,4516,4
161,S,3636,4
95,S,851,24
181,S,3848,4
172,S,4683,2
131,S,3055,12
162,S,4602,2
175,S,4133,2
182,S,4521,2
154,S,1984,20
176,S,4765,2
183,S,4787,0
155,S,4856,0
113,S,3025,4
184,S,4901,0
215,S,3916,4
96,S,4049,4
132,S,4296,4
161,S,3761,6
106,S,3569,12
174,S,2211,10
133,S,4749,2
156,S,4502,2
185,S,4513,2
186,S,4588,2
163,S,3557,6
216,S,4094,2
175,S,4136,2
173,S,3196,6
176,S,4888,0
187,S,4665,0
164,S,4680,2
162,S,3784,6
177,S,4284,4
188,S,4130,4
217,S,3849,4
157,S,3266,8
177,S,2553,12
107,S,2844,0
114,S,2470,0
178,S,4525,2
134,S,2436,14
174,S,3192,6
179,S,4752,0
115,S,4219,2
178,S,3379,12
108,S,3323,0
135,S,3815,6
116,S,4164,0
218,S,2967,12
175,S,3817,4
109,S,4859,0
97,S,906,24
163,S,2128,16
136,S,4859,0
165,S,1865,12
176,S,4560,2
137,S,4464,4
219,S,4315,2
158,S,2272,8
110,S,4016,0
179,S,3285,6
180,S,2499,8
117,S,3528,2
177,S,3988,6
164,S,3573,6
159,S,4258,2
220,S,3990,8
180,S,4372,2
98,S,3166,10
160,S,4597,2
99,S,4904,0
118,S,4326,2
161,S,4379,4
189,S,308,26
165,S,3809,6
190,S,4893,0
178,S,3580,4
166,S,4794,2
162,S,4588,2
138,S,2667,12
100,S,3989,6
111,S,2958,0
139,S,4794,2
166,S,2096,14
191,S,4447,2
163,S,4493,2
179,S,4125,4
221,S,2546,6
112,S,3847,0
101,S,3753,6
167,S,3649,8
140,S,3717,8
181,S,1855,14
192,S,3431,6
113,S,4237,0
222,S,4168,6
114,S,4790,0
164,S,3203,10
141,S,4141,4
167,S,2843,12
119,S,1564,0
115,S,4618,0
180,S,3156,6
193,S,4212,4
182,S,3714,8
181,S,911,22
116,S,4222,0
183,S,4124,2
168,S,2520,10
184,S,4600,2
194,S,3573,10
142,S,2824,10
223,S,2468,14
165,S,2697,2
181,S,3020,8
224,S,4803,0
185,S,4176,4
102,S,1060,22
166,S,4196,4
168,S,1823,10
167,S,4724,0
195,S,3311,10
186,S,4069,4
120,S,1724,0
143,S,3520,10
225,S,3438,10
144,S,4471,4
182,S,3073,8
226,S,4628,2
196,S,3701,6
103,S,2681,18
104,S,4764,2
145,S,3596,8
146,S,4913,0
117,S,280,0
105,S,4626,2
183,S,4646,0
118,S,4799,0
121,S,2319,0
197,S,3477,6
227,S,3036,0
122,S,4834,0
228,S,4671,0
147,S,3914,6
187,S,1698,16
168,S,1414,18
188,S,4734,0
198,S,4185,4
123,S,4187,0
184,S,3708,6
169,S,970,16
189,S,4376,4
124,S,4456,0
148,S,4024,4
170,S,4477,2
149,S,4914,0
183,S,1381,18
170,S,3453,8
185,S,4150,2
171,S,4864,0
190,S,4591,2
106,S,2611,16
191,S,4880,0
199,S,3856,4
125,S,4362,2
172,S,4596,2
229,S,3104,2
107,S,4642,2
150,S,4262,4
230,S,4867,0
119,S,2087,0
151,S,4480,2
200,S,4147,6
201,S,4895,0
173,S,4224,2
126,S,3853,8
231,S,4163,0
171,S,3214,8
174,S,4718,0
184,S,2985,10
108,S,3598,2
109,S,4826,0
192,S,2992,8
127,S,4138,0
175,S,4190,2
128,S,4833,0
172,S,3718,4
186,S,2167,1
232,S,3463,0
202,S,3049,2
152,S,2692,4
185,S,3431,8
129,S,3840,6
203,S,4220,4
153,S,4357,2
193,S,3079,8
187,S,3597,2
204,S,4589,0
154,S,4651,0
110,S,2506,0
186,S,3465,2
188,S,4306,2
170,S,3881,6
233,S,2751,0
173,S,2532,14
205,S,4000,6
194,S,3742,4
234,S,4843,0
206,S,4584,4
121,S,4973,0
187,S,4001,0
235,S,4298,0
174,S,3959,4
207,S,4334,2
189,S,3311,2
176,S,629,24
175,S,4286,2
188,S,3678,6
111,S,2136,6
189,S,4764,0
171,S,2138,12
190,S,3656,0
176,S,4018,4
172,S,4851,0
190,S,4375,0
191,S,4754,2
236,S,2735,0
191,S,4444,2
122,S,2290,0
112,S,3835,0
173,S,4361,2
177,S,2779,0
155,S,411,2
178,S,4927,0
123,S,4550,0
177,S,3829,4
179,S,4753,0
180,S,4972,0
113,S,4315,0
178,S,4849,0
195,S,862,16
237,S,3779,2
179,S,4292,0
156,S,3898,0
192,S,3457,2
174,S,3508,10
131,S,3499,0
192,S,3099,0
193,S,4758,0
132,S,4798,0
238,S,4239,4
181,S,3557,2
208,S,649,2
239,S,4587,0
157,S,3677,2
114,S,2911,4
240,S,4279,2
175,S,3549,10
124,S,2408,0
176,S,4817,0
177,S,4774,0
115,S,4172,2
125,S,4293,0
193,S,2604,2
126,S,4572,2
180,S,2255,16
194,S,2351,2
133,S,2350,0
209,S,2676,2
178,S,3738,5
181,S,4478,2
241,S,3085,0
194,S,3967,2
182,S,1962,0
242,S,4620,0
195,S,3852,2
179,S,4155,3
196,S,382,22
158,S,2188,0
243,S,4502,0
197,S,4694,2
180,S,4447,2
134,S,3312,2
127,S,3041,2
181,S,4760,0
128,S,4759,0
183,S,3759,0
159,S,4170,2
116,S,2156,4
129,S,4841,0
135,S,4482,0
130,S,4809,0
182,S,2955,6
210,S,2685,0
198,S,4039,4
199,S,4866,0
117,S,4435,2
160,S,4183,4
244,S,3393,0
161,S,4882,0
183,S,4035,4
131,S,3759,0
200,S,3826,6
162,S,3995,2
184,S,4359,2
196,S,2125,0
184,S,2973,0
201,S,4665,2
132,S,4467,0
197,S,4813,0
185,S,4567,2
202,S,4549,2
163,S,4221,2
186,S,4572,0
118,S,2714,2
182,S,1960,14
203,S,4465,4
164,S,4663,0
245,S,2820,0
195,S,420,2
119,S,4525,0
198,S,3627,2
204,S,4386,0
199,S,4556,2
133,S,2848,0
183,S,3646,4
196,S,3788,4
185,S,2478,12
120,S,3882,0
136,S,692,4
121,S,4805,0
246,S,3256,0
197,S,4619,0
198,S,4823,0
134,S,4179,0
184,S,3982,4
165,S,2677,2
199,S,4540,2
166,S,4666,0
205,S,2626,14
187,S,1811,2
186,S,3115,8
137,S,3095,0
122,S,3183,2
188,S,4485,0
123,S,4871,0
138,S,4754,0
200,S,2228,0
185,S,3501,0
124,S,4711,0
212,S,3435,0
125,S,4924,0
201,S,4493,0
139,S,4311,2
206,S,3187,6
207,S,4737,0
140,S,4224,4
126,S,3770,2
135,S,1727,0
189,S,3193,0
141,S,4639,0
200,S,1967,0
136,S,4655,0
247,S,1035,2
187,S,2444,14
202,S,3241,2
248,S,4608,0
137,S,4483,0
249,S,4862,0
142,S,3962,0
213,S,2372,0
143,S,4854,0
190,S,3704,2
127,S,3465,2
214,S,4795,0
186,S,1932,0
128,S,4797,0
187,S,4828,0
191,S,4569,0
138,S,3976,0
192,S,4887,0
215,S,4399,0
193,S,4812,0
201,S,2996,2
139,S,4641,2
188,S,4464,0
202,S,4852,0
188,S,3189,2
203,S,4878,0
144,S,3896,2
250,S,3518,0
208,S,2092,14
251,S,4537,2
194,S,4098,0
140,S,4231,0
209,S,4575,2
145,S,4331,0
146,S,4834,0
129,S,3181,0
141,S,4541,2
210,S,4598,1
189,S,3875,2
252,S,4350,0
216,S,3262,2
168,S,3464,0
211,S,4573,0
130,S,4477,0
142,S,4332,0
204,S,3320,0
212,S,4587,0
217,S,4415,0
147,S,3895,0
143,S,4568,0
213,S,4618,0
253,S,3791,2
144,S,4554,2
205,S,4030,0
218,S,4282,0
145,S,4785,0
219,S,4672,0
146,S,4733,0
169,S,3311,0
147,S,4565,0
206,S,4137,0
195,S,1675,0
148,S,2830,2
189,S,637,0
149,S,4942,0
170,S,3821,0
204,S,3626,0
214,S,2468,0
215,S,4978,0
190,S,4345,0
254,S,2367,4
196,S,3472,0
207,S,2737,2
148,S,2695,4
220,S,2025,0
190,S,63,0
150,S,3127,0
205,S,3546,8
149,S,4697,0
221,S,4863,0
216,S,3694,0
208,S,4644,0
255,S,3690,2
256,S,4834,0
209,S,4238,2
151,S,4032,0
222,S,3824,0
152,S,4516,0
191,S,2290,2
171,S,1788,0
153,S,4873,0
191,S,3308,0
150,S,3385,2
132,S,3810,0
192,S,4879,0
151,S,4855,0
192,S,4128,0
223,S,3634,0
154,S,3875,2
224,S,4761,0
152,S,3868,2
133,S,3517,0
193,S,3605,0
155,S,4392,2
206,S,1493,0
153,S,4382,0
257,S,1631,6
156,S,4293,2
207,S,4365,0
198,S,4790,2
217,S,357,0
258,S,4034,4
154,S,3295,2
259,S,4363,2
157,S,3623,2
260,S,4885,0
225,S,2242,0
172,S,672,0
134,S,2072,0
226,S,4469,4
193,S,1240,6
155,S,3845,0
156,S,4820,0
157,S,4894,0
173,S,4038,0
218,S,2862,0
219,S,4842,0
135,S,4043,0
174,S,4696,2
211,S,3450,0
261,S,2862,4
220,S,4349,2
212,S,4693,0
208,S,1267,4
158,S,2474,0
213,S,4671,0
194,S,2972,0
221,S,4419,0
158,S,3375,2
222,S,4752,2
199,S,875,0
159,S,4513,2
195,S,4301,0
136,S,3183,6
223,S,4538,0
227,S,1964,4
214,S,3836,2
200,S,4401,0
159,S,3180,0
201,S,4370,2
215,S,4126,0
196,S,3345,0
175,S,1548,0
197,S,4898,0
216,S,4437,2
137,S,2978,0
176,S,4632,0
224,S,2987,2
195,S,2134,0
209,S,1836,0
198,S,4520,0
160,S,2612,0
196,S,4808,0
217,S,4328,0
160,S,3380,0
161,S,4900,0
228,S,2662,4
197,S,4568,0
198,S,4953,0
210,S,4264,2
138,S,3682,4
139,S,4697,2
225,S,3295,0
161,S,3291,0
199,S,3118,0
218,S,3342,0
162,S,4824,0
202,S,1606,0
140,S,4141,2
263,S,4212,0
226,S,4098,0
229,S,2868,0
199,S,2873,0
219,S,4133,0
200,S,4907,0
162,S,2379,0
141,S,4268,0
264,S,4218,0
142,S,4859,0
163,S,3724,0
265,S,4560,0
266,S,4997,0
177,S,1274,2
211,S,1868,2
200,S,2769,0
203,S,3058,6
227,S,3219,0
204,S,4687,2
267,S,3896,2
212,S,3962,2
230,S,2372,0
143,S,2941,0
205,S,4176,0
201,S,2490,4
228,S,3840,2
229,S,4715,0
178,S,2814,2
230,S,4811,2
201,S,3043,0
231,S,4555,0
206,S,3920,0
213,S,3475,0
232,S,4824,0
202,S,3481,0
203,S,4499,0
214,S,3937,2
207,S,3753,0
215,S,4755,0
231,S,2458,0
221,S,4841,0
216,S,4739,0
179,S,2776,0
164,S,4948,0
217,S,4870,0
268,S,1517,2
222,S,4673,0
204,S,4103,4
144,S,1838,0
202,S,2173,0
165,S,4360,2
208,S,3657,0
166,S,4769,0
209,S,4605,0
167,S,4746,0
168,S,4773,0
205,S,3408,2
169,S,4668,0
232,S,2743,2
170,S,4922,0
203,S,3653,4
218,S,2789,0
145,S,2978,2
206,S,4463,0
219,S,4864,0
233,S,1061,0
220,S,4924,0
204,S,4570,0
234,S,4713,0
269,S,1984,4
171,S,3839,0
270,S,4923,0
205,S,4170,2
165,S,1431,0
146,S,3652,0
180,S,1083,0
235,S,3769,2
236,S,4881,0
233,S,2835,0
210,S,2151,4
223,S,1000,2
211,S,4912,0
181,S,4551,0
172,S,3791,2
224,S,4631,0
271,S,3478,0
147,S,3967,0
207,S,2494,0
208,S,4885,0
173,S,4390,0
272,S,4574,0
273,S,4884,0
237,S,3485,0
225,S,3863,2
166,S,2823,0
182,S,3519,0
226,S,4639,0
238,S,4501,2
148,S,3262,2
221,S,994,0
206,S,1889,2
274,S,3647,0
234,S,2363,2
183,S,3970,0
212,S,2376,4
174,S,3067,6
275,S,4704,0
207,S,4371,2
175,S,4584,0
239,S,3651,2
208,S,4515,0
176,S,4571,2
240,S,4416,0
167,S,2650,0
235,S,3616,2
222,S,3355,0
209,S,1824,2
213,S,3673,2
276,S,3666,2
149,S,3223,0
209,S,4440,0
150,S,4969,0
241,S,4487,0
168,S,4337,2
223,S,4237,2
227,S,2052,0
151,S,3925,0
236,S,3751,2
184,S,2331,0
224,S,4152,2
152,S,4589,0
277,S,3330,0
169,S,3718,0
210,S,3181,0
237,S,4149,0
170,S,4564,0
225,S,4243,0
211,S,4496,0
210,S,2498,0
242,S,2622,0
153,S,3769,0
278,S,3444,0
226,S,3623,2
154,S,4095,0
185,S,2552,0
171,S,3550,6
228,S,2022,0
243,S,3757,2
186,S,4670,0
211,S,3333,4
244,S,4778,0
172,S,4515,0
177,S,257,0
173,S,4411,0
279,S,3367,2
212,S,2314,4
155,S,3566,0
174,S,4680,0
213,S,4733,2
175,S,4807,0
214,S,4683,0
238,S,1330,0
178,S,3576,2
245,S,3392,0
179,S,4906,0
187,S,3188,10
212,S,2655,0
180,S,4159,2
215,S,3254,2
246,S,3985,2
213,S,4646,0
247,S,4852,0
176,S,3312,2
280,S,2725,0
227,S,1386,4
229,S,1471,2
230,S,4441,0
228,S,4365,2
216,S,3781,0
281,S,4123,0
217,S,4923,2
188,S,2547,8
214,S,3414,2
239,S,1837,2
177,S,3118,0
189,S,4294,2
181,S,2261,4
248,S,2346,0
156,S,426,0
282,S,3328,0
240,S,4066,0
182,S,4386,4
229,S,2875,0
190,S,3796,4
283,S,4420,0
178,S,3465,0
215,S,2712,4
157,S,3797,0
241,S,3737,1
230,S,3875,0
179,S,3975,2
183,S,3471,2
191,S,3651,4
216,S,3898,2
231,S,800,2
184,S,4214,0
218,S,730,0
180,S,4057,2
216,S,3056,2
242,S,3351,4
185,S,4462,0
217,S,3873,2
231,S,3222,0
243,S,4662,0
186,S,4821,0
192,S,2956,6
217,S,3928,0
218,S,4103,0
284,S,1390,0
232,S,2959,4
232,S,3768,0
181,S,2915,0
193,S,4092,2
219,S,4000,0
218,S,3798,0
187,S,3008,2
233,S,4128,2
220,S,4703,0
219,S,2064,0
250,S,3817,2
194,S,3745,0
251,S,4919,0
244,S,1820,0
182,S,3200,4
188,S,3731,0
220,S,3771,4
183,S,4667,0
184,S,4871,0
221,S,4613,2
252,S,3879,0
189,S,4218,0
185,S,4585,2
221,S,2790,2
219,S,2548,6
245,S,3645,4
195,S,3097,0
233,S,1402,2
196,S,4278,0
159,S,2371,0
197,S,4627,0
190,S,3262,0
253,S,3155,0
186,S,2884,2
254,S,4204,2
222,S,2401,0
187,S,4371,0
235,S,4924,0
188,S,4752,0
191,S,3663,0
286,S,3360,2
222,S,1205,4
223,S,4700,0
234,S,1550,4
255,S,3428,2
287,S,4123,0
223,S,3083,2
235,S,4375,2
236,S,4892,0
236,S,3083,2
160,S,1356,0
237,S,4740,0
237,S,4421,0
161,S,4402,2
238,S,4697,0
247,S,4576,0
189,S,1938,2
256,S,2963,0
238,S,4065,2
221,S,3901,0
224,S,3277,0
224,S,2305,0
198,S,81,10
248,S,3911,0
288,S,2177,2
199,S,4174,2
192,S,612,4
222,S,3879,2
257,S,3520,0
200,S,4530,0
225,S,3467,0
162,S,2354,2
226,S,4750,0
190,S,2547,4
225,S,2771,0
249,S,2784,2
193,S,3118,0
289,S,2782,0
290,S,4796,0
239,S,1016,0
226,S,3775,0
163,S,3351,2
227,S,4535,0
240,S,4167,2
240,S,4940,0
194,S,3116,0
250,S,2676,8
251,S,4804,0
223,S,622,2
252,S,4515,0
228,S,3124,2
241,S,3860,0
229,S,4512,0
253,S,4315,4
254,S,4848,0
195,S,2729,2
242,S,3484,2
192,S,4668,0
164,S,1037,2
255,S,4026,0
291,S,320,2
256,S,4515,0
292,S,4582,0
202,S,3038,2
259,S,2572,0
196,S,3384,4
241,S,387,2
